pin_code,state,district,raw_ltm_rainfall_mm,raw_cdd_p90_days,raw_deficit_freq_pct,raw_trend_mm_per_decade,trend_direction,trend_significant,mk_pval,data_source,nn_pincodes_used,nn_max_dist_km,pet_mm,aridity_index,chirps_ltm_mm,chirps_deficit_pct,chirps_monsoon_conc,chirps_trend_mm_yr,chirps_trend_pval,norm_aridity_index,norm_ltm_rainfall,norm_deficit_freq,norm_cdd_p90,norm_monsoon_conc,norm_trend,drought_score,risk_level
670002,Kerala,Kannur,3299.0,113.0,20.45,207.83,Strong Wetting,True,0.003,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.19,33.78,50.0,39.08,Moderate
670003,Kerala,Kannur,3312.6,108.4,20.45,203.09,Strong Wetting,True,0.003,nearest_neighbour,"[670017, 670012, 670002]",2.4,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.61,33.78,50.0,38.54,Moderate
670004,Kerala,Kannur,3327.3,109.1,21.59,217.81,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.15,33.78,50.0,38.62,Moderate
670005,Kerala,Kannur,3327.3,109.1,21.59,217.81,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.15,33.78,50.0,38.62,Moderate
670006,Kerala,Kannur,3343.1,105.1,20.83,209.23,Strong Wetting,True,0.0025,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.04,33.78,50.0,38.15,Moderate
670007,Kerala,Kannur,3307.9,106.2,19.89,200.11,Strong Wetting,True,0.0038,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.89,33.78,50.0,38.28,Moderate
670008,Kerala,Kannur,3332.5,110.9,21.02,224.23,Strong Wetting,True,0.0019,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,54.55,33.78,50.0,38.83,Moderate
670009,Kerala,Kannur,2697.1,161.5,17.27,189.53,Strong Wetting,False,0.201,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,93.93,33.78,50.0,44.74,Moderate
670010,Kerala,Kannur,3361.4,108.0,22.73,237.71,Strong Wetting,True,0.0009,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.3,33.78,50.0,38.49,Moderate
670011,Kerala,Kannur,3327.3,109.1,21.59,217.81,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.15,33.78,50.0,38.62,Moderate
670012,Kerala,Kannur,3321.2,107.8,20.45,203.44,Strong Wetting,True,0.0028,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.14,33.78,50.0,38.47,Moderate
670013,Kerala,Kannur,3299.0,113.0,20.45,207.83,Strong Wetting,True,0.003,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.19,33.78,50.0,39.08,Moderate
670014,Kerala,Kannur,3303.6,113.8,19.32,210.75,Strong Wetting,True,0.0029,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.81,33.78,50.0,39.17,Moderate
670017,Kerala,Kannur,3311.2,107.7,20.45,202.02,Strong Wetting,True,0.0032,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.06,33.78,50.0,38.46,Moderate
670018,Kerala,Kannur,3312.4,107.1,20.19,201.52,Strong Wetting,True,0.0034,nearest_neighbour,"[670007, 670017, 670012]",2.8,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.6,33.78,50.0,38.39,Moderate
670051,Kerala,Kannur,3299.0,113.0,20.45,207.83,Strong Wetting,True,0.003,nearest_neighbour,"[670001, 670002, 670013]",1.9,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.19,33.78,50.0,39.08,Moderate
670101,Kerala,Kannur,3298.6,103.2,19.7,194.92,Strong Wetting,True,0.0077,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.56,33.78,50.0,37.93,Moderate
670102,Kerala,Kannur,3309.1,103.3,19.7,205.06,Strong Wetting,True,0.0061,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.64,33.78,50.0,37.94,Moderate
670103,Kerala,Kannur,3304.9,103.7,19.89,201.33,Strong Wetting,True,0.0063,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.95,33.78,50.0,37.99,Moderate
670104,Kerala,Kannur,3315.5,103.1,18.18,177.22,Strong Wetting,True,0.0098,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.48,33.78,50.0,37.92,Moderate
670105,Kerala,Kannur,3292.4,105.1,20.45,190.14,Strong Wetting,True,0.0069,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.04,33.78,50.0,38.15,Moderate
670106,Kerala,Kannur,3292.4,105.1,20.45,190.14,Strong Wetting,True,0.0069,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.04,33.78,50.0,38.15,Moderate
670107,Kerala,Kannur,3306.7,99.0,18.18,170.94,Strong Wetting,True,0.014,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,45.29,33.78,50.0,37.44,Moderate
670141,Kerala,Kannur,3554.2,100.4,19.09,224.26,Strong Wetting,True,0.0018,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.38,33.78,50.0,37.6,Moderate
670142,Kerala,Kannur,3554.6,100.4,18.7,221.7,Strong Wetting,True,0.0019,nearest_neighbour,"[670141, 670502, 670143]",7.3,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.38,33.78,50.0,37.6,Moderate
670143,Kerala,Kannur,3497.2,99.7,18.18,200.07,Strong Wetting,True,0.0036,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,45.84,33.78,50.0,37.52,Moderate
670301,Kerala,Kannur,3447.6,108.2,21.36,226.62,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.45,33.78,50.0,38.52,Moderate
670302,Kerala,Kannur,2557.0,175.4,17.05,187.24,Strong Wetting,False,0.2507,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,100.0,33.78,50.0,45.65,High
670303,Kerala,Kannur,3481.4,104.2,21.59,224.02,Strong Wetting,True,0.0024,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.34,33.78,50.0,38.05,Moderate
670304,Kerala,Kannur,3481.4,104.2,21.59,224.02,Strong Wetting,True,0.0024,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.34,33.78,50.0,38.05,Moderate
670305,Kerala,Kannur,3510.5,105.8,20.45,236.85,Strong Wetting,True,0.0016,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.58,33.78,50.0,38.24,Moderate
670306,Kerala,Kannur,3753.3,79.7,20.32,249.27,Strong Wetting,True,0.0013,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,30.27,33.78,50.0,35.19,Moderate
670307,Kerala,Kannur,3662.3,106.9,21.59,287.36,Strong Wetting,True,0.0002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.44,33.78,50.0,38.36,Moderate
670308,Kerala,Kannur,3480.5,100.1,22.16,272.54,Strong Wetting,True,0.0004,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.15,33.78,50.0,37.57,Moderate
670309,Kerala,Kannur,3575.4,113.1,22.73,282.77,Strong Wetting,True,0.0002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.26,33.78,50.0,39.09,Moderate
670310,Kerala,Kannur,3480.5,100.1,22.16,272.54,Strong Wetting,True,0.0004,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.15,33.78,50.0,37.57,Moderate
670325,Kerala,Kannur,3455.5,109.8,21.59,216.42,Strong Wetting,True,0.0026,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.7,33.78,50.0,38.7,Moderate
670327,Kerala,Kannur,3575.4,113.1,22.73,282.77,Strong Wetting,True,0.0002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.26,33.78,50.0,39.09,Moderate
670331,Kerala,Kannur,3470.4,104.9,21.21,234.53,Strong Wetting,True,0.0015,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.88,33.78,50.0,38.13,Moderate
670334,Kerala,Kannur,3499.5,105.4,19.7,223.57,Strong Wetting,True,0.0019,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.27,33.78,50.0,38.19,Moderate
670353,Kerala,Kannur,3735.9,91.6,20.79,267.77,Strong Wetting,True,0.0009,nearest_neighbour,"[670306, 671313, 670307]",12.6,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,39.53,33.78,50.0,36.58,Moderate
670358,Kerala,Kannur,3456.4,107.4,21.97,230.26,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.83,33.78,50.0,38.42,Moderate
670501,Kerala,Kannur,3510.5,105.8,20.45,236.85,Strong Wetting,True,0.0016,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.58,33.78,50.0,38.24,Moderate
670502,Kerala,Kannur,3592.0,100.8,18.18,229.81,Strong Wetting,True,0.0012,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.69,33.78,50.0,37.65,Moderate
670503,Kerala,Kannur,3543.5,102.6,18.18,215.34,Strong Wetting,True,0.0021,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.09,33.78,50.0,37.86,Moderate
670504,Kerala,Kannur,3589.4,107.5,19.32,253.1,Strong Wetting,True,0.0008,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.91,33.78,50.0,38.43,Moderate
670511,Kerala,Kannur,3787.6,65.5,18.99,232.73,Strong Wetting,True,0.0016,nearest_neighbour,"[671326, 670306, 670571]",10.2,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,19.22,33.78,50.0,33.53,Moderate
670521,Kerala,Kannur,3694.0,109.4,22.73,328.06,Strong Wetting,True,0.0001,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.39,33.78,50.0,38.66,Moderate
670561,Kerala,Kannur,3407.1,107.8,22.73,246.24,Strong Wetting,True,0.0007,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,52.14,33.78,50.0,38.47,Moderate
670562,Kerala,Kannur,3415.1,106.3,22.73,240.87,Strong Wetting,True,0.0006,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.97,33.78,50.0,38.29,Moderate
670563,Kerala,Kannur,3477.6,99.4,19.89,229.17,Strong Wetting,True,0.0019,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,45.6,33.78,50.0,37.49,Moderate
670567,Kerala,Kannur,3475.0,103.6,20.45,227.42,Strong Wetting,True,0.002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.87,33.78,50.0,37.98,Moderate
670571,Kerala,Kannur,3797.7,59.5,19.32,246.81,Strong Wetting,True,0.0009,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,14.55,33.78,50.0,32.83,Moderate
670581,Kerala,Kannur,3582.0,81.8,17.98,220.1,Strong Wetting,True,0.0024,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,31.91,33.78,50.0,35.43,Moderate
670582,Kerala,Kannur,3606.2,74.4,15.21,196.53,Strong Wetting,True,0.0043,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,26.15,33.78,50.0,34.57,Moderate
670591,Kerala,Kannur,3379.9,105.4,21.59,212.13,Strong Wetting,True,0.0022,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.27,33.78,50.0,38.19,Moderate
670592,Kerala,Kannur,3440.6,109.3,22.73,238.13,Strong Wetting,True,0.0013,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,53.31,33.78,50.0,38.64,Moderate
670593,Kerala,Kannur,3489.4,83.9,13.64,154.72,Strong Wetting,True,0.0341,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,33.54,33.78,50.0,35.68,Moderate
670594,Kerala,Kannur,3362.2,104.3,21.97,220.31,Strong Wetting,True,0.0014,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.42,33.78,50.0,38.06,Moderate
670595,Kerala,Kannur,3450.7,85.7,17.27,184.41,Strong Wetting,True,0.011,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,34.94,33.78,50.0,35.89,Moderate
670601,Kerala,Kannur,3434.9,106.7,22.73,245.24,Strong Wetting,True,0.0005,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.28,33.78,50.0,38.34,Moderate
670602,Kerala,Kannur,3488.9,98.0,19.7,221.23,Strong Wetting,True,0.0021,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,44.51,33.78,50.0,37.32,Moderate
670604,Kerala,Kannur,3403.0,107.0,22.73,237.51,Strong Wetting,True,0.0007,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.52,33.78,50.0,38.38,Moderate
670611,Kerala,Kannur,3403.0,105.2,20.45,195.58,Strong Wetting,True,0.0058,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,50.12,33.78,50.0,38.17,Moderate
670612,Kerala,Kannur,3410.1,96.1,18.64,182.58,Strong Wetting,True,0.0059,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,43.04,33.78,50.0,37.1,Moderate
670613,Kerala,Kannur,3394.3,106.8,21.59,207.68,Strong Wetting,True,0.0028,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.36,33.78,50.0,38.35,Moderate
670621,Kerala,Kannur,3335.9,102.6,19.32,193.67,Strong Wetting,True,0.0039,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.09,33.78,50.0,37.86,Moderate
670622,Kerala,Kannur,3356.6,103.5,18.18,178.42,Strong Wetting,True,0.0081,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,48.79,33.78,50.0,37.97,Moderate
670631,Kerala,Kannur,3574.2,81.5,16.9,207.91,Strong Wetting,True,0.0033,nearest_neighbour,"[670582, 670581, 670602]",8.9,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,31.67,33.78,50.0,35.4,Moderate
670632,Kerala,Kannur,3606.8,67.4,12.37,168.54,Strong Wetting,True,0.0143,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,20.7,33.78,50.0,33.75,Moderate
670633,Kerala,Kannur,3577.2,67.8,12.17,152.42,Strong Wetting,True,0.0425,nearest_neighbour,"[670632, 670705, 571212]",11.1,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,21.01,33.78,50.0,33.8,Moderate
670641,Kerala,Kannur,3320.8,98.7,19.32,164.95,Strong Wetting,True,0.0126,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,45.06,33.78,50.0,37.41,Moderate
670642,Kerala,Kannur,3325.9,100.8,18.18,162.9,Strong Wetting,True,0.0128,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.69,33.78,50.0,37.65,Moderate
670643,Kerala,Kannur,3370.1,94.9,17.61,167.85,Strong Wetting,True,0.0092,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,42.1,33.78,50.0,36.96,Moderate
670644,Kerala,Wayanad,2908.9,51.5,12.66,44.93,Strong Wetting,False,0.4668,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,8.33,33.78,50.0,31.9,Moderate
670645,Kerala,Wayanad,2643.8,72.1,14.2,67.57,Strong Wetting,False,0.3426,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,24.36,33.78,50.0,34.3,Moderate
670646,Kerala,Wayanad,2348.9,66.8,13.77,27.47,Strong Wetting,False,0.5345,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,20.23,33.78,50.0,33.68,Moderate
670649,Kerala,Kannur,3321.5,102.1,17.05,164.87,Strong Wetting,True,0.0136,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,47.7,33.78,50.0,37.8,Moderate
670650,Kerala,Kannur,3336.6,64.1,15.37,124.51,Strong Wetting,False,0.0728,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,18.13,33.78,50.0,33.37,Moderate
670651,Kerala,Kannur,2900.0,45.9,13.26,30.93,Strong Wetting,False,0.6017,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,3.97,33.78,50.0,31.24,Moderate
670661,Kerala,Kannur,3309.6,104.1,19.32,189.57,Strong Wetting,True,0.006,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.26,33.78,50.0,38.04,Moderate
670662,Kerala,Kannur,3297.2,104.0,19.32,193.64,Strong Wetting,True,0.0061,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.18,33.78,50.0,38.03,Moderate
670663,Kerala,Kannur,3311.2,104.0,19.43,194.88,Strong Wetting,True,0.005,nearest_neighbour,"[670662, 670621, 670007]",4.1,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.18,33.78,50.0,38.03,Moderate
670671,Kerala,Kannur,3349.6,85.6,19.32,151.81,Strong Wetting,True,0.0194,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,34.86,33.78,50.0,35.88,Moderate
670672,Kerala,Kannur,3341.9,101.3,19.89,212.12,Strong Wetting,True,0.0047,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,47.08,33.78,50.0,37.71,Moderate
670673,Kerala,Kannur,3350.7,72.7,13.26,121.95,Strong Wetting,False,0.0778,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,24.82,33.78,50.0,34.37,Moderate
670674,Kerala,Kannur,3173.8,53.2,12.05,102.18,Strong Wetting,False,0.1603,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,9.65,33.78,50.0,32.1,Moderate
670675,Kerala,Kannur,3358.4,100.3,19.32,217.07,Strong Wetting,True,0.0016,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,46.3,33.78,50.0,37.59,Moderate
670676,Kerala,Kannur,3357.0,80.3,19.04,154.65,Strong Wetting,True,0.0281,nearest_neighbour,"[670693, 673517, 670692]",6.1,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,30.74,33.78,50.0,35.26,Moderate
670691,Kerala,Kannur,3331.9,97.5,18.18,164.37,Strong Wetting,True,0.011,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,44.12,33.78,50.0,37.27,Moderate
670692,Kerala,Kannur,3356.4,93.6,20.45,187.17,Strong Wetting,True,0.0135,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,41.09,33.78,50.0,36.81,Moderate
670693,Kerala,Kannur,3354.0,81.1,18.83,153.06,Strong Wetting,True,0.0276,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,31.36,33.78,50.0,35.35,Moderate
670694,Kerala,Kannur,3332.1,101.3,19.89,197.37,Strong Wetting,True,0.0069,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,47.08,33.78,50.0,37.71,Moderate
670701,Kerala,Kannur,3384.3,69.4,15.91,146.08,Strong Wetting,True,0.0324,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,22.26,33.78,50.0,33.99,Moderate
670702,Kerala,Kannur,3445.0,84.1,15.02,160.65,Strong Wetting,True,0.0379,nearest_neighbour,"[670595, 670703, 670593]",6.8,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,33.7,33.78,50.0,35.7,Moderate
670703,Kerala,Kannur,3389.5,81.1,11.93,119.42,Strong Wetting,False,0.0952,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,31.36,33.78,50.0,35.35,Moderate
670704,Kerala,Kannur,3214.1,67.6,12.24,102.81,Strong Wetting,False,0.1651,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,20.86,33.78,50.0,33.78,Moderate
670705,Kerala,Kannur,3469.7,70.5,10.8,110.59,Strong Wetting,False,0.0938,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,23.11,33.78,50.0,34.11,Moderate
670706,Kerala,Kannur,3292.1,65.7,12.22,105.93,Strong Wetting,False,0.1184,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,19.38,33.78,50.0,33.55,Moderate
670708,Kerala,Kannur,3417.9,96.3,18.85,186.94,Strong Wetting,True,0.0071,nearest_neighbour,"[670612, 670611, 670595]",5.6,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,43.19,33.78,50.0,37.13,Moderate
670721,Kerala,Wayanad,2343.7,70.7,13.92,61.79,Strong Wetting,False,0.2726,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,23.27,33.78,50.0,34.14,Moderate
670731,Kerala,Wayanad,3138.9,51.3,14.61,104.55,Strong Wetting,False,0.14,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,8.17,33.78,50.0,31.87,Moderate
670741,Kerala,Kannur,3318.5,104.4,18.18,179.31,Strong Wetting,True,0.0084,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,49.49,33.78,50.0,38.07,Moderate
671121,Kerala,Kasaragod,3752.4,113.3,19.89,275.33,Strong Wetting,True,0.0006,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.42,33.78,50.0,39.11,Moderate
671122,Kerala,Kasaragod,3752.3,113.1,19.32,290.37,Strong Wetting,True,0.0001,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.26,33.78,50.0,39.09,Moderate
671123,Kerala,Kasaragod,3759.9,111.9,20.45,229.32,Strong Wetting,True,0.0012,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,55.33,33.78,50.0,38.95,Moderate
671124,Kerala,Kasaragod,3771.0,112.7,20.08,260.88,Strong Wetting,True,0.0005,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,55.95,33.78,50.0,39.04,Moderate
671310,Kerala,Kasaragod,3691.2,111.1,21.88,321.81,Strong Wetting,True,0.0001,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,54.71,33.78,50.0,38.85,Moderate
671311,Kerala,Kasaragod,3582.1,113.7,22.73,292.57,Strong Wetting,True,0.0003,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.73,33.78,50.0,39.16,Moderate
671312,Kerala,Kasaragod,3663.3,113.1,21.36,309.13,Strong Wetting,True,0.0002,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,56.26,33.78,50.0,39.09,Moderate
671313,Kerala,Kasaragod,3757.8,107.2,21.21,295.69,Strong Wetting,True,0.0007,polygon_zonal_stats,,,1312,1.5578,2043.79,12.682,56.056,10.9603,0.1077,28.78,28.32,30.11,51.67,33.78,50.0,38.4,Moderate
