pin_code,state,district,flood_hazard_pct,flood_occurrence_pct,twi_pct,water_prox_pct,rainfall_score,flood_trend_raw,flood_hazard_pct_norm,flood_occurrence_pct_norm,twi_pct_norm,water_prox_pct_norm,rainfall_score_norm,flood_trend_norm,method,flood_score,flood_risk_level,weight_scheme,is_coastal,coastal_adjustment,flood_score_raw
394810,Gujarat,Bharuch,43.0,0.0,68.0,100.0,26.21,0.1912589989229635,80.24,38.61,79.28,100.0,26.21,0.31,polygon,55.7285,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,48.7285
395001,Gujarat,Surat,15.0,6.0,69.0,100.0,30.7,0.0,66.15,95.26,96.48,100.0,30.7,0.0,polygon,65.2885,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,58.2885
395002,Gujarat,Surat,5.0,0.0,68.0,100.0,30.7,0.3526200873362445,51.98,38.61,79.28,100.0,30.7,0.57,polygon,52.228,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,45.228
395003,Gujarat,Surat,8.0,1.0,68.0,100.0,30.7,1.1479099678456592,57.85,82.43,79.28,100.0,30.7,1.86,polygon,60.004,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,53.004
395004,Gujarat,Surat,12.0,3.0,68.0,100.0,30.7,1.135103475204998,63.3,91.98,79.28,100.0,30.7,1.84,polygon,62.249,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,55.249
395005,Gujarat,Surat,73.0,1.0,68.0,100.0,30.2,1.0979558304740733,88.56,82.43,79.28,100.0,30.2,1.78,polygon,64.5155,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,57.5155
395006,Gujarat,Surat,18.0,2.0,69.0,100.0,29.32,0.2195564516129032,68.59,89.36,96.48,100.0,29.32,0.36,polygon,64.6525,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,57.6525
395007,Gujarat,Surat,74.0,0.0,68.0,100.0,30.33,0.4123569794050343,88.83,38.61,79.28,100.0,30.33,0.67,polygon,57.725,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,50.725
395008,Gujarat,Surat,39.0,16.0,70.0,100.0,30.7,2.953488372093023,78.81,98.11,99.9,100.0,30.7,4.79,polygon,69.32549999999999,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,62.32549999999999
395009,Gujarat,Surat,61.0,2.0,68.0,100.0,30.7,0.3423423423423423,85.46,89.36,79.28,100.0,30.7,0.56,polygon,64.85999999999999,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,57.85999999999999
395010,Gujarat,Surat,0.0,0.0,69.0,100.0,29.52,0.0074152542372881,15.94,38.61,96.48,100.0,29.52,0.01,polygon,49.085,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.085
395011,Gujarat,Surat,0.0,0.0,69.0,100.0,30.68,0.0293132328308207,15.94,38.61,96.48,100.0,30.68,0.05,polygon,49.269,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.269
395012,Gujarat,Surat,0.0,0.0,69.0,100.0,30.99,0.1162280701754386,15.94,38.61,96.48,100.0,30.99,0.19,polygon,49.3505,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.3505
395013,Gujarat,Surat,24.0,8.0,68.0,100.0,29.53,0.1123919308357348,72.57,96.2,79.28,100.0,29.53,0.18,polygon,63.682,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,56.682
395017,Gujarat,Surat,35.0,0.0,68.0,100.0,30.7,0.2741935483870967,77.36,38.61,79.28,100.0,30.7,0.44,polygon,56.00249999999999,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,49.00249999999999
395023,Gujarat,Surat,45.0,0.0,69.0,100.0,32.0,0.0517313308302044,80.89,38.61,96.48,100.0,32.0,0.08,polygon,59.217,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,52.217
396001,Gujarat,Valsad,14.0,0.0,67.0,100.0,42.96,0.2335796387520525,65.25,38.61,60.83,100.0,42.96,0.38,polygon,46.2425,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.2425
396002,Gujarat,Valsad,21.0,0.0,67.0,100.0,42.96,0.1462626884035681,70.88,38.61,60.83,100.0,42.96,0.24,polygon,47.05200000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.05200000000001
396007,Gujarat,Valsad,8.0,0.0,65.0,100.0,43.15,0.0492696211933646,57.85,38.61,42.48,100.0,43.15,0.08,polygon,42.3335,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.3335
396020,Gujarat,Valsad,15.0,0.0,66.0,100.0,44.28,0.2619612219277444,66.15,38.61,51.2,100.0,44.28,0.43,polygon,45.14350000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.14350000000001
396030,Gujarat,Valsad,35.0,2.0,67.0,100.0,45.45,3.595659765527563,77.36,89.36,60.83,100.0,45.45,5.84,polygon,57.41,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,57.41
396035,Gujarat,Valsad,12.0,0.0,67.0,100.0,42.96,0.3078223451667435,63.3,38.61,60.83,100.0,42.96,0.5,polygon,45.98,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.98
396040,Gujarat,Navsari,1.0,0.0,65.0,100.0,41.88,0.135761117445838,35.89,38.61,42.48,100.0,41.88,0.22,polygon,38.88399999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,38.88399999999999
396045,Gujarat,Valsad,3.0,0.0,65.0,100.0,44.68,0.085922090729783,46.18,38.61,42.48,100.0,44.68,0.14,polygon,40.82749999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.82749999999999
396050,Gujarat,Valsad,1.0,0.0,66.0,100.0,43.79,0.082526400409252,35.89,38.61,51.2,100.0,43.79,0.13,polygon,40.456,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.456
396051,Gujarat,Navsari,0.0,0.0,65.0,100.0,42.3,0.0855340953882538,15.94,38.61,42.48,100.0,42.3,0.14,polygon,35.9345,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.9345
396055,Gujarat,Valsad,13.0,0.0,66.0,100.0,44.28,0.2905516895042686,64.26,38.61,51.2,100.0,44.28,0.47,polygon,44.870000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.870000000000005
396060,Gujarat,Navsari,1.0,1.0,65.0,95.0,49.92,0.0470140590739068,35.89,82.43,42.48,95.0,49.92,0.08,polygon,45.87800000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.87800000000001
396065,Gujarat,Valsad,11.0,0.0,65.0,100.0,45.92,0.1772253408179631,62.19,38.61,42.48,100.0,45.92,0.29,polygon,43.4525,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.4525
396067,Gujarat,Valsad,2.0,0.0,65.0,100.0,45.86,0.0391224948492227,42.22,38.61,42.48,100.0,45.86,0.06,polygon,40.3905,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.3905
396105,Gujarat,Valsad,5.0,1.0,67.0,100.0,44.76,0.1083107497741644,51.98,82.43,60.83,100.0,44.76,0.18,polygon,51.045,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,51.045
396110,Gujarat,Navsari,33.0,1.0,66.0,100.0,45.46,0.5312775330396475,76.6,82.43,51.2,100.0,45.46,0.86,polygon,53.56850000000001,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,53.56850000000001
396115,Gujarat,Valsad,68.0,2.0,65.0,100.0,46.07,0.4909747292418772,87.45,89.36,42.48,100.0,46.07,0.8,polygon,55.004,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.004
396120,Gujarat,Valsad,28.0,1.0,67.0,100.0,46.43,0.3199833990454451,74.41,82.43,60.83,100.0,46.43,0.52,polygon,54.745000000000005,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.745000000000005
396125,Gujarat,Valsad,10.0,1.0,66.0,100.0,44.28,0.2411347517730496,60.82,82.43,51.2,100.0,44.28,0.39,polygon,50.907,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.907
396126,Gujarat,Valsad,4.0,0.0,65.0,100.0,42.11,0.170166545981173,49.31,38.61,42.48,100.0,42.11,0.28,polygon,40.9465,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.9465
396130,Gujarat,Valsad,29.0,0.0,66.0,100.0,46.43,0.0220713073005093,74.87,38.61,51.2,100.0,46.43,0.04,polygon,46.6765,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.6765
396135,Gujarat,Valsad,52.0,3.0,65.0,100.0,46.43,0.8268558951965066,83.07,91.98,42.48,100.0,46.43,1.34,polygon,54.929,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.929
396140,Gujarat,Valsad,37.0,1.0,65.0,100.0,46.43,0.5427211767250703,78.07,82.43,42.48,100.0,46.43,0.88,polygon,52.6315,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.6315
396145,Gujarat,Valsad,3.0,0.0,66.0,100.0,44.28,0.0695820987023602,46.18,38.61,51.2,100.0,44.28,0.11,polygon,42.068000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.068000000000005
396150,Gujarat,Valsad,18.0,0.0,67.0,100.0,46.43,0.1668635558180744,68.59,38.61,60.83,100.0,46.43,0.27,polygon,47.23650000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.23650000000001
396155,Gujarat,Valsad,0.0,0.0,67.0,100.0,45.1,0.0419970631424375,15.94,38.61,60.83,100.0,45.1,0.07,polygon,39.0895,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.0895
396165,Gujarat,Valsad,0.0,0.0,67.0,100.0,46.43,0.077785102175346,15.94,38.61,60.83,100.0,46.43,0.13,polygon,39.304,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.304
396170,Gujarat,Valsad,43.0,1.0,66.0,100.0,46.43,0.5661236224245328,80.24,82.43,51.2,100.0,46.43,0.92,polygon,54.275,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.275
396171,Gujarat,Valsad,12.0,0.0,66.0,100.0,46.43,0.0,63.3,38.61,51.2,100.0,46.43,0.0,polygon,44.931,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.931
396180,Gujarat,Valsad,70.0,2.0,62.0,100.0,44.95,1.6686893203883495,87.86,89.36,25.02,100.0,44.95,2.71,polygon,52.756,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.756
396185,Gujarat,Valsad,16.0,0.0,66.0,100.0,44.28,0.3145099246037852,66.96,38.61,51.2,100.0,44.28,0.51,polygon,45.285,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.285
396191,Gujarat,Valsad,6.0,0.0,66.0,100.0,41.36,0.1624168758532611,54.23,38.61,51.2,100.0,41.36,0.26,polygon,42.87499999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.87499999999999
396193,Gujarat,Dadra And Nagar Haveli,5.0,0.0,66.0,100.0,46.57,0.0164097463948284,51.98,38.61,51.2,100.0,46.57,0.03,polygon,43.261500000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.261500000000005
396195,Gujarat,Valsad,17.0,8.0,67.0,100.0,46.57,0.0705645161290322,67.77,96.2,60.83,100.0,46.57,0.11,polygon,55.733,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.733
396210,The Dadra And Nagar Haveli And Daman And Diu,Daman,50.0,2.0,65.0,100.0,46.76,0.4100470957613815,82.51,89.36,42.48,100.0,46.76,0.67,polygon,61.334,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,54.334
396215,The Dadra And Nagar Haveli And Daman And Diu,Daman,34.0,2.0,67.0,100.0,45.19,0.2919361793876671,76.99,89.36,60.83,100.0,45.19,0.47,polygon,62.973,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,55.973
396220,The Dadra And Nagar Haveli And Daman And Diu,Daman,51.0,4.0,64.0,100.0,45.91,0.2753751103265666,82.79,93.49,35.03,100.0,45.91,0.45,polygon,60.6955,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,53.6955
396230,Gujarat,Dadra And Nagar Haveli,10.0,6.0,65.0,98.0,45.92,0.0831023091352778,60.82,95.26,42.48,98.0,45.92,0.13,polygon,51.40449999999999,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,51.40449999999999
396235,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,7.0,0.0,67.0,100.0,46.57,0.2462813217530198,56.21,38.61,60.83,100.0,46.57,0.4,polygon,45.433,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.433
396240,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,8.0,1.0,66.0,100.0,46.57,0.2867483296213808,57.85,82.43,51.2,100.0,46.57,0.47,polygon,50.825,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.825
396310,Gujarat,Navsari,61.0,1.0,67.0,100.0,44.86,2.8523938686683907,85.46,82.43,60.83,100.0,44.86,4.63,polygon,57.1945,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,57.1945
396321,Gujarat,Navsari,0.0,0.0,65.0,100.0,50.6,0.0816145767430089,15.94,38.61,42.48,100.0,50.6,0.13,polygon,37.177,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.177
396325,Gujarat,Navsari,31.0,0.0,66.0,100.0,45.46,0.2283783783783783,75.79,38.61,51.2,100.0,45.46,0.37,polygon,46.75150000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.75150000000001
396350,Gujarat,Navsari,66.0,1.0,66.0,100.0,43.56,1.0698938009385033,86.96,82.43,51.2,100.0,43.56,1.74,polygon,55.0575,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.0575
396360,Gujarat,Navsari,43.0,0.0,66.0,100.0,45.46,0.5625871201561193,80.24,38.61,51.2,100.0,45.46,0.91,polygon,47.554,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.554
396370,Gujarat,Navsari,61.0,2.0,67.0,100.0,45.46,3.387837837837838,85.46,89.36,60.83,100.0,45.46,5.5,polygon,58.5415,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,58.5415
396375,Gujarat,Valsad,3.0,0.0,66.0,100.0,45.46,0.2146406388642413,46.18,38.61,51.2,100.0,45.46,0.35,polygon,42.305,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.305
396380,Gujarat,Navsari,6.0,0.0,66.0,100.0,45.46,0.773068669527897,54.23,38.61,51.2,100.0,45.46,1.25,polygon,43.7375,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.7375
396385,Gujarat,Valsad,74.0,3.0,66.0,100.0,44.12,4.550287557862252,88.83,91.98,51.2,100.0,44.12,7.38,polygon,58.2645,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,58.2645
396403,Gujarat,Navsari,38.0,0.0,67.0,100.0,34.21,0.5817504655493483,78.44,38.61,60.83,100.0,34.21,0.94,polygon,47.0485,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.0485
396406,Gujarat,Navsari,60.0,2.0,66.0,100.0,40.68,1.967621060722521,85.13,89.36,51.2,100.0,40.68,3.19,polygon,55.75299999999999,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.75299999999999
396409,Gujarat,Navsari,0.0,0.0,65.0,100.0,45.29,0.5890371229698376,15.94,38.61,42.48,100.0,45.29,0.96,polygon,36.588,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.588
396412,Gujarat,Navsari,67.0,22.0,53.0,100.0,40.68,4.305933964442392,87.23,98.74,13.22,100.0,40.68,6.99,polygon,52.728,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.728
396415,Gujarat,Navsari,20.0,0.0,68.0,100.0,35.73,0.3085199185809828,70.19,38.61,79.28,100.0,35.73,0.5,polygon,48.6965,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.6965
396418,Gujarat,Navsari,49.0,0.0,66.0,100.0,35.73,0.245435636699792,82.21,38.61,51.2,100.0,35.73,0.4,polygon,46.2625,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.2625
396421,Gujarat,Navsari,30.0,0.0,67.0,100.0,35.73,0.503167898627244,75.36,38.61,60.83,100.0,35.73,0.82,polygon,46.7845,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.7845
396424,Gujarat,Navsari,25.0,0.0,66.0,100.0,35.73,0.2646588486140725,73.07,38.61,51.2,100.0,35.73,0.43,polygon,44.899,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.899
396427,Gujarat,Navsari,42.0,0.0,67.0,100.0,35.73,0.4535393128890938,79.9,38.61,60.83,100.0,35.73,0.74,polygon,47.4455,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.4455
396430,Gujarat,Navsari,24.0,0.0,65.0,100.0,43.1,0.1020877565463552,72.57,38.61,42.48,100.0,43.1,0.17,polygon,44.55649999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.55649999999999
396433,Gujarat,Navsari,19.0,0.0,66.0,100.0,35.74,0.2394247038917089,69.42,38.61,51.2,100.0,35.74,0.39,polygon,44.343,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.343
396436,Gujarat,Navsari,72.0,1.0,67.0,100.0,35.97,1.6570526933803025,88.28,82.43,60.83,100.0,35.97,2.69,polygon,55.799,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.799
396439,Gujarat,Navsari,85.0,9.0,62.0,100.0,40.68,1.111162575266327,92.03,96.6,25.02,100.0,40.68,1.8,polygon,53.5995,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,53.5995
396440,Gujarat,Navsari,72.0,2.0,67.0,100.0,37.18,5.088628762541806,88.28,89.36,60.83,100.0,37.18,8.26,polygon,58.4125,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,58.4125
396445,Gujarat,Navsari,24.0,0.0,67.0,100.0,35.73,0.5437139561707036,72.57,38.61,60.83,100.0,35.73,0.88,polygon,46.38099999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.38099999999999
396450,Gujarat,Navsari,16.0,0.0,67.0,100.0,36.29,0.790893760539629,66.96,38.61,60.83,100.0,36.29,1.28,polygon,45.7235,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.7235
396460,Gujarat,Navsari,71.0,1.0,67.0,100.0,43.92,2.7932636469221834,88.05,82.43,60.83,100.0,43.92,4.53,polygon,57.417,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,57.417
396463,Gujarat,Navsari,0.0,0.0,66.0,100.0,35.73,0.1144781144781144,15.94,38.61,51.2,100.0,35.73,0.19,polygon,36.2695,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.2695
396466,Gujarat,Navsari,13.0,0.0,65.0,100.0,35.74,0.0824290002308935,64.26,38.61,42.48,100.0,35.74,0.13,polygon,42.196,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.196
396469,Gujarat,Navsari,19.0,0.0,65.0,100.0,35.73,0.0676258992805755,69.42,38.61,42.48,100.0,35.73,0.11,polygon,42.9635,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.9635
396472,Gujarat,Navsari,10.0,0.0,67.0,100.0,35.73,0.4846100439713029,60.82,38.61,60.83,100.0,35.73,0.79,polygon,44.596,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.596
396475,Gujarat,Navsari,18.0,0.0,68.0,100.0,35.73,0.3373673431390802,68.59,38.61,79.28,100.0,35.73,0.55,polygon,48.469,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.469
396510,Gujarat,Surat,0.0,0.0,66.0,100.0,41.59,0.1564211807668898,15.94,38.61,51.2,100.0,41.59,0.25,polygon,44.1635,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,37.1635
396521,Gujarat,Navsari,13.0,0.0,65.0,100.0,45.26,0.1751265466816648,64.26,38.61,42.48,100.0,45.26,0.28,polygon,43.6615,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.6615
396530,Gujarat,Navsari,0.0,0.0,65.0,100.0,43.26,0.3231028667790894,15.94,38.61,42.48,100.0,43.26,0.52,polygon,36.1735,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.1735
396540,Gujarat,Navsari,0.0,0.0,65.0,100.0,49.71,0.0794924273434302,15.94,38.61,42.48,100.0,49.71,0.13,polygon,37.0435,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.0435
396560,Gujarat,Navsari,3.0,0.0,65.0,100.0,44.2,0.1686516782370549,46.18,38.61,42.48,100.0,44.2,0.27,polygon,40.788,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.788
396570,Gujarat,Navsari,0.0,0.0,65.0,100.0,50.6,0.1054327808471454,15.94,38.61,42.48,100.0,50.6,0.17,polygon,37.187,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.187
396580,Gujarat,Navsari,0.0,0.0,65.0,100.0,43.16,0.0199957040479584,15.94,38.61,42.48,100.0,43.16,0.03,polygon,36.036,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.036
396590,Gujarat,Navsari,7.0,0.0,66.0,100.0,39.23,0.3268829291793801,56.21,38.61,51.2,100.0,39.23,0.53,polygon,42.92,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.92
400001,Maharashtra,Mumbai,14.0,7.0,0.0,100.0,44.29,2.016826923076923,65.25,95.79,5.79,100.0,44.29,3.27,polygon,54.48550000000001,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,47.48550000000001
400002,Maharashtra,Mumbai,8.0,6.0,0.0,100.0,46.73,0.6298342541436464,57.85,95.26,5.79,100.0,46.73,1.02,polygon,53.0995,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,46.0995
400003,Maharashtra,Mumbai,0.0,0.0,0.0,100.0,46.73,0.0,15.94,38.61,5.79,100.0,46.73,0.0,polygon,38.060500000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,31.0605
400004,Maharashtra,Mumbai,0.0,0.0,0.0,100.0,46.73,0.0689655172413793,15.94,38.61,5.79,100.0,46.73,0.11,polygon,38.088,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,31.088
400005,Maharashtra,Mumbai,12.0,6.0,0.0,100.0,46.73,1.100169779286927,63.3,95.26,5.79,100.0,46.73,1.79,polygon,54.1095,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,47.1095
400006,Maharashtra,Mumbai,1.0,5.0,0.0,100.0,46.73,0.4181818181818181,35.89,94.52,5.79,100.0,46.73,0.68,polygon,49.6095,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.6095
400007,Maharashtra,Mumbai,1.0,3.0,0.0,100.0,46.73,0.4221105527638191,35.89,91.98,5.79,100.0,46.73,0.69,polygon,49.23100000000001,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.23100000000001
400008,Maharashtra,Mumbai,2.0,0.0,0.0,100.0,46.73,0.0759075907590759,42.22,38.61,5.79,100.0,46.73,0.12,polygon,42.0325,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,35.0325
400009,Maharashtra,Mumbai,48.0,5.0,0.0,100.0,46.73,0.0717703349282296,81.89,94.52,5.79,100.0,46.73,0.12,polygon,56.3695,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,49.3695
400010,Maharashtra,Mumbai,29.0,3.0,0.0,100.0,46.73,0.989159891598916,74.87,91.98,5.79,100.0,46.73,1.61,polygon,55.30800000000001,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,48.30800000000001
400011,Maharashtra,Mumbai,39.0,0.0,0.0,100.0,46.73,0.5270935960591133,78.81,38.61,5.79,100.0,46.73,0.86,polygon,47.706,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,40.706
400012,Maharashtra,Mumbai,0.0,0.0,0.0,100.0,46.73,0.6496062992125984,15.94,38.61,5.79,100.0,46.73,1.05,polygon,38.323,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,31.323
400013,Maharashtra,Mumbai,19.0,0.0,0.0,100.0,46.73,1.357976653696498,69.42,38.61,5.79,100.0,46.73,2.2,polygon,46.63249999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,39.63249999999999
400014,Maharashtra,Mumbai,0.0,0.0,0.0,100.0,46.73,0.25,15.94,38.61,5.79,100.0,46.73,0.41,polygon,38.163,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,31.163
400015,Maharashtra,Mumbai,51.0,0.0,0.0,100.0,46.73,0.3784355179704017,82.79,38.61,5.79,100.0,46.73,0.61,polygon,48.24050000000001,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,41.24050000000001
400016,Maharashtra,Mumbai,4.0,9.0,0.0,100.0,46.73,0.326007326007326,49.31,96.6,5.79,100.0,46.73,0.53,polygon,51.897,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,44.897
400017,Maharashtra,Mumbai,65.0,0.0,0.0,100.0,46.73,0.8971553610503282,86.68,38.61,5.79,100.0,46.73,1.46,polygon,49.03650000000001,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.03650000000001
400018,Maharashtra,Mumbai,33.0,5.0,0.0,100.0,46.73,0.5510204081632653,76.6,94.52,5.79,100.0,46.73,0.89,polygon,55.7685,Very High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,48.7685
400019,Maharashtra,Mumbai,9.0,0.0,0.0,100.0,46.73,0.0,59.33,38.61,5.79,100.0,46.73,0.0,polygon,44.569,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,37.569
400020,Maharashtra,Mumbai,1.0,8.0,0.0,100.0,46.73,0.4358974358974359,35.89,96.2,5.79,100.0,46.73,0.71,polygon,49.86900000000001,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,42.86900000000001
400021,Maharashtra,Mumbai,4.0,9.0,0.0,100.0,46.73,0.8,49.31,96.6,5.79,100.0,46.73,1.3,polygon,52.0895,High,ipcc_15x5_25trend_inform_coastal+7,True,7.0,45.0895
400022,Maharashtra,Mumbai,45.0,0.0,0.0,100.0,44.55,0.0,80.89,38.61,5.79,100.0,44.55,0.0,polygon,47.476,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,40.476
400024,Maharashtra,Mumbai Suburban,15.0,0.0,0.0,100.0,50.61,0.0,66.15,38.61,5.79,100.0,50.61,0.0,polygon,46.17400000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,39.17400000000001
400025,Maharashtra,Mumbai,0.0,1.0,0.0,100.0,46.73,0.7086092715231788,15.94,82.43,5.79,100.0,46.73,1.15,polygon,44.921,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,37.921
400026,Maharashtra,Mumbai,0.0,2.0,0.0,100.0,46.73,0.2784810126582278,15.94,89.36,5.79,100.0,46.73,0.45,polygon,45.7855,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,38.7855
400027,Maharashtra,Mumbai,0.0,0.0,0.0,100.0,46.73,0.1081081081081081,15.94,38.61,5.79,100.0,46.73,0.18,polygon,38.105500000000006,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,31.105500000000003
